bsym,CustomerID,total_amt,max_amt,min_amt,total_cnt,max_cnt,min_cnt,total_qty,max_qty,min_qty,Country,target,total_amt_grp,n_target,grp
2011-09,17091,697.59,690.15,7.4399999999999995,2,37,1,277,12,1,UK,0.0,3,1,1
2011-09,17131,789.77,789.77,789.77,1,37,37,264,24,1,UK,1.0,3,0,1
2011-09,17163,123.10000000000001,123.10000000000001,123.10000000000001,1,3,3,26,12,6,UK,0.0,1,1,3
2011-09,17218,412.02,278.65,133.37,2,24,16,244,36,1,UK,0.0,2,1,1
2011-09,17228,368.72,368.72,368.72,1,48,48,261,24,2,UK,1.0,2,0,2
2011-09,17287,177.89,177.89,177.89,1,28,28,121,12,1,UK,0.0,1,1,1
2011-09,17315,568.8000000000001,302.25,266.55,2,15,7,264,72,3,UK,1.0,2,0,2
2011-09,17317,2027.94,2027.94,2027.94,1,7,7,606,150,48,UK,1.0,3,0,3
2011-09,17339,183.36,183.36,183.36,1,5,5,136,48,4,UK,0.0,1,1,2
2011-09,17368,20.8,20.8,20.8,1,3,3,4,2,1,UK,0.0,1,1,1
2011-09,17373,146.22,146.22,146.22,1,11,11,90,24,2,UK,1.0,1,0,2
2011-09,17381,1386.0,1386.0,1386.0,1,6,6,1368,480,72,UK,1.0,3,0,3
2011-09,17386,155.94000000000003,152.64000000000001,3.3,2,2,1,146,72,2,UK,0.0,1,1,2
2011-09,17411,283.86,283.86,283.86,1,16,16,114,24,2,UK,0.0,1,1,2
2011-09,17415,507.84,507.84,507.84,1,14,14,114,24,1,UK,0.0,2,1,1
2011-09,17426,1001.36,1001.36,1001.36,1,57,57,700,25,3,UK,0.0,3,1,2
2011-09,17434,499.56,499.56,499.56,1,22,22,192,24,2,UK,1.0,2,0,2
2011-09,17442,331.24,331.24,331.24,1,19,19,247,25,2,UK,0.0,2,1,2
2011-09,17447,372.48,372.48,372.48,1,28,28,350,24,2,UK,1.0,2,0,2
2011-09,17449,174.86,174.86,174.86,1,9,9,102,24,2,UK,1.0,1,0,2
2011-09,17450,75412.64,31698.159999999996,320.0,11,16,1,26608,1944,20,UK,1.0,3,0,3
2011-09,17466,460.41,460.41,460.41,1,23,23,133,12,1,UK,0.0,2,1,1
2011-09,17469,441.8,441.8,441.8,1,18,18,172,20,3,UK,0.0,2,1,2
2011-09,17480,511.82,511.82,511.82,1,29,29,338,24,4,UK,0.0,2,1,2
2011-09,17491,763.3100000000001,457.8,305.51,2,14,10,302,36,2,UK,0.0,3,1,2
2011-09,17513,513.2,513.2,513.2,1,6,6,254,100,10,UK,0.0,2,1,3
2011-09,17560,149.12,149.12,149.12,1,3,3,192,96,32,UK,0.0,1,1,3
2011-09,17594,678.18,678.18,678.18,1,36,36,330,12,4,UK,0.0,3,1,2
2011-09,17602,1224.64,1224.64,1224.64,1,107,107,889,120,1,UK,1.0,3,0,1
2011-09,17612,344.07,344.07,344.07,1,22,22,307,100,3,UK,1.0,2,0,2
2011-09,17613,789.84,789.84,789.84,1,32,32,376,24,4,UK,1.0,3,0,2
2011-09,17633,355.89,355.89,355.89,1,20,20,223,24,4,UK,0.0,2,1,2
2011-09,17644,507.04,507.04,507.04,1,24,24,454,48,2,UK,0.0,2,1,2
2011-09,17656,747.04,614.64,132.4,2,35,3,936,96,4,UK,0.0,3,1,2
2011-09,17669,761.5,761.5,761.5,1,15,15,398,100,4,UK,1.0,3,0,2
2011-09,17731,276.37,276.37,276.37,1,18,18,143,24,1,UK,0.0,1,1,1
2011-09,17735,871.25,871.25,871.25,1,43,43,454,30,5,UK,1.0,3,0,3
2011-09,17774,235.54,235.54,235.54,1,30,30,81,10,1,UK,0.0,1,1,1
2011-09,17779,158.17,158.17,158.17,1,29,29,101,36,1,UK,0.0,1,1,1
2011-09,17788,1101.2,1101.2,1101.2,1,2,2,208,108,100,UK,0.0,3,1,3
2011-09,17819,236.39999999999998,236.39999999999998,236.39999999999998,1,2,2,40,24,16,UK,0.0,1,1,3
2011-09,17838,612.4,612.4,612.4,1,26,26,375,24,1,UK,0.0,2,1,1
2011-09,17848,79.6,79.6,79.6,1,1,1,8,8,8,UK,0.0,1,1,3
2011-09,17863,342.02,342.02,342.02,1,19,19,250,24,4,UK,1.0,2,0,2
2011-09,17883,78.45,78.45,78.45,1,20,20,31,4,1,UK,0.0,1,1,1
2011-09,17894,251.96,128.9,123.06,2,33,16,84,4,1,UK,0.0,1,1,1
2011-09,17898,52.22,52.22,52.22,1,8,8,66,48,1,UK,0.0,1,1,1
2011-09,17919,1304.04,1304.04,1304.04,1,23,23,756,72,12,UK,0.0,3,1,3
2011-09,17920,227.0,227.0,227.0,1,41,41,120,12,1,UK,1.0,1,0,1
2011-09,17950,219.03,219.03,219.03,1,30,30,180,40,1,UK,0.0,1,1,1
2011-09,18017,179.0,179.0,179.0,1,1,1,100,100,100,UK,0.0,1,1,3
2011-09,18053,300.02,300.02,300.02,1,20,20,302,26,2,UK,0.0,1,1,2
2011-09,18065,537.04,466.09000000000003,17.4,3,28,1,272,36,2,UK,0.0,2,1,2
2011-09,18066,318.0,318.0,318.0,1,10,10,108,24,4,UK,0.0,2,1,2
2011-09,18135,123.65,123.65,123.65,1,4,4,57,40,1,UK,0.0,1,1,1
2011-09,18180,604.51,303.36,301.15,2,18,13,363,24,3,UK,1.0,2,0,2
2011-09,18192,957.97,957.97,957.97,1,45,45,339,40,2,UK,0.0,3,1,2
2011-09,18205,225.76,225.76,225.76,1,15,15,76,12,1,UK,0.0,1,1,1
2011-09,18228,420.39,420.39,420.39,1,20,20,141,16,2,UK,1.0,2,0,2
2011-09,18230,503.08000000000004,503.08000000000004,503.08000000000004,1,12,12,224,36,6,UK,0.0,2,1,3
2011-09,18259,891.9000000000001,891.9000000000001,891.9000000000001,1,21,21,262,24,4,UK,0.0,3,1,2
2011-10,12359,2814.3,2814.3,2814.3,1,100,100,644,24,1,ETC,0.0,3,1,1
2011-10,12360,1043.78,1043.78,1043.78,1,54,54,491,24,2,ETC,0.0,3,1,2
2011-10,12362,1641.91,786.95,355.8,3,33,15,543,24,1,ETC,1.0,3,0,1
2011-10,12394,891.4,891.4,891.4,1,6,6,637,256,9,ETC,0.0,3,1,3
2011-10,12395,346.68,346.68,346.68,1,17,17,118,12,2,ETC,1.0,2,0,2
2011-10,12403,427.7,427.7,427.7,1,5,5,96,40,2,ETC,0.0,2,1,2
2011-10,12413,194.20000000000002,194.20000000000002,194.20000000000002,1,10,10,81,12,1,ETC,0.0,1,1,1
2011-10,12437,263.46,263.46,263.46,1,11,11,78,24,2,ETC,1.0,1,0,2
2011-10,12444,879.01,879.01,879.01,1,17,17,85,12,1,ETC,1.0,3,0,1
2011-10,12448,449.45,449.45,449.45,1,22,22,243,24,1,ETC,0.0,2,1,1
2011-10,12451,2539.56,2539.56,2539.56,1,100,100,1650,96,2,ETC,1.0,3,0,2
2011-10,12457,196.35,196.35,196.35,1,1,1,33,33,33,ETC,0.0,1,1,3
2011-10,12471,2385.38,2145.38,240.0,2,27,1,963,96,1,ETC,1.0,3,0,1
2011-10,12475,723.38,723.38,723.38,1,36,36,535,100,2,ETC,0.0,3,1,2
2011-10,12477,2348.02,1288.78,1059.24,2,32,24,662,48,4,ETC,1.0,3,0,2
2011-10,12494,214.74,214.74,214.74,1,15,15,209,24,1,ETC,1.0,1,0,1
2011-10,12500,1866.94,1096.65,3.0,4,11,1,831,144,1,ETC,1.0,3,0,1
2011-10,12512,132.18,116.48,15.7,2,29,2,96,25,1,ETC,0.0,1,1,1
2011-10,12528,274.51,274.51,274.51,1,15,15,102,25,1,ETC,1.0,1,0,1
2011-10,12530,440.63,440.63,440.63,1,20,20,313,96,2,ETC,0.0,2,1,2
2011-10,12562,513.6,513.6,513.6,1,28,28,234,16,1,ETC,1.0,2,0,1
2011-10,12594,722.4000000000001,722.4000000000001,722.4000000000001,1,24,24,289,24,5,ETC,1.0,3,0,3
2011-10,12607,1579.51,1579.51,1579.51,1,101,101,1228,36,1,ETC,0.0,3,1,1
2011-10,12610,595.0899999999999,435.09,160.0,2,24,1,255,24,1,ETC,1.0,2,0,1
2011-10,12611,1193.32,1193.32,1193.32,1,65,65,846,200,2,ETC,0.0,3,1,2
2011-10,12613,1881.8600000000001,1881.8600000000001,1881.8600000000001,1,79,79,885,36,3,ETC,0.0,3,1,2
2011-10,12628,333.64,333.64,333.64,1,17,17,195,24,1,ETC,1.0,2,0,1
2011-10,12631,640.5,640.5,640.5,1,31,31,236,24,2,ETC,0.0,3,1,2
2011-10,12637,344.0,344.0,344.0,1,66,66,152,7,1,ETC,0.0,2,1,1
2011-10,12662,521.62,521.62,521.62,1,31,31,297,60,1,ETC,1.0,2,0,1
2011-10,12679,112.32000000000001,112.32000000000001,112.32000000000001,1,2,2,74,72,2,ETC,0.0,1,1,2
2011-10,12681,612.11,490.19,121.92,2,23,2,350,48,2,ETC,1.0,2,0,2
2011-10,12683,1056.9,1056.9,1056.9,1,39,39,530,48,2,ETC,0.0,3,1,2
2011-10,12700,1476.19,1476.19,1476.19,1,89,89,890,40,2,ETC,0.0,3,1,2
2011-10,12705,968.45,968.45,968.45,1,42,42,461,25,2,ETC,1.0,3,0,2
2011-10,12719,283.6,283.6,283.6,1,18,18,162,24,2,ETC,0.0,1,1,2
2011-10,12720,725.84,485.78,76.96000000000001,3,30,2,634,144,2,ETC,1.0,3,0,2
2011-10,12778,171.93,171.93,171.93,1,11,11,212,48,1,ETC,1.0,1,0,1
2011-10,12789,91.85,91.85,91.85,1,4,4,4,1,1,ETC,0.0,1,1,1
2011-10,12839,387.8,387.8,387.8,1,23,23,242,24,4,UK,1.0,2,0,2
2011-10,12856,1347.12,598.49,356.14,3,78,36,673,48,1,UK,1.0,3,0,1
2011-10,12895,105.0,105.0,105.0,1,6,6,68,12,8,UK,0.0,1,1,3
2011-10,12910,566.4,566.4,566.4,1,10,10,220,36,12,UK,1.0,2,0,3
2011-10,12912,318.06,318.06,318.06,1,7,7,126,24,12,UK,1.0,2,0,3
2011-10,12921,1328.07,792.76,180.32999999999998,3,31,9,787,40,2,UK,1.0,3,0,2
2011-10,12928,334.0,334.0,334.0,1,19,19,216,24,4,UK,1.0,2,0,2
2011-10,12931,1909.36,1909.36,1909.36,1,7,7,1514,384,6,UK,1.0,3,0,3
2011-10,12940,538.42,538.42,538.42,1,73,73,309,48,1,UK,0.0,2,1,1
2011-10,12948,431.05,303.37,127.68,2,16,5,221,24,5,UK,1.0,2,0,3
2011-10,12963,105.22,105.22,105.22,1,7,7,84,24,4,UK,1.0,1,0,2
2011-10,12989,1332.96,566.4,284.15999999999997,3,4,1,398,216,12,UK,1.0,3,0,3
2011-10,13013,216.81,216.81,216.81,1,12,12,74,12,1,UK,1.0,1,0,1
2011-10,13018,412.17,412.17,412.17,1,30,30,525,50,2,UK,1.0,2,0,2
2011-10,13058,90.15,90.15,90.15,1,3,3,17,6,5,UK,1.0,1,0,3
2011-10,13069,125.09,110.53,14.56,2,12,3,251,120,1,UK,1.0,1,0,1
2011-10,13089,3320.9,1018.51,33.0,8,37,1,1571,288,2,UK,1.0,3,0,2
2011-10,13110,204.7,204.7,204.7,1,23,23,51,6,1,UK,1.0,1,0,1
2011-10,13113,782.74,475.65999999999997,307.08,2,8,7,259,48,2,UK,1.0,3,0,2
2011-10,13126,344.22,344.22,344.22,1,19,19,147,24,1,UK,0.0,2,1,1
2011-10,13137,571.97,571.97,571.97,1,121,121,366,10,1,UK,1.0,2,0,1
2011-10,13145,118.80000000000001,118.80000000000001,118.80000000000001,1,1,1,24,24,24,UK,0.0,1,1,3
2011-10,13169,207.68,207.68,207.68,1,7,7,176,72,8,UK,0.0,1,1,3
2011-10,13171,132.54,132.54,132.54,1,13,13,60,11,2,UK,1.0,1,0,2
2011-10,13177,282.45,282.45,282.45,1,17,17,91,12,3,UK,0.0,1,1,2
2011-10,13208,388.83,382.35,6.4799999999999995,2,36,1,231,36,1,UK,0.0,2,1,1
2011-10,13212,291.47,216.22,75.25,2,46,10,95,11,1,UK,1.0,1,0,1
2011-10,13224,943.69,943.69,943.69,1,66,66,853,96,1,UK,0.0,3,1,1
2011-10,13247,85.8,85.8,85.8,1,6,6,78,24,6,UK,1.0,1,0,3
2011-10,13259,283.18,283.18,283.18,1,77,77,126,8,1,UK,0.0,1,1,1
2011-10,13265,305.36,305.36,305.36,1,16,16,400,100,2,UK,0.0,2,1,2
2011-10,13269,574.22,476.52,97.7,2,20,7,384,100,2,UK,1.0,2,0,2
2011-10,13283,68.16,68.16,68.16,1,5,5,60,24,6,UK,0.0,1,1,3
2011-10,13297,1315.3799999999999,1315.3799999999999,1315.3799999999999,1,38,38,618,72,2,UK,1.0,3,0,2
2011-10,13373,1256.67,1256.67,1256.67,1,52,52,707,72,2,UK,0.0,3,1,2
2011-10,13379,299.53,299.53,299.53,1,44,44,309,25,1,UK,1.0,1,0,1
2011-10,13408,2148.46,971.46,23.8,6,14,1,1217,144,4,UK,1.0,3,0,2
2011-10,13416,437.5,437.5,437.5,1,8,8,94,16,4,UK,0.0,2,1,2
2011-10,13418,370.68,370.68,370.68,1,16,16,124,36,2,UK,1.0,2,0,2
2011-10,13421,1008.67,1008.67,1008.67,1,37,37,633,96,4,UK,0.0,3,1,2
2011-10,13468,222.63,122.05,100.58,2,7,6,57,24,1,UK,1.0,1,0,1
2011-10,13471,941.67,941.67,941.67,1,81,81,587,48,1,UK,1.0,3,0,1
2011-10,13477,464.07,464.07,464.07,1,26,26,347,48,3,UK,1.0,2,0,2
2011-10,13487,166.6,166.6,166.6,1,10,10,52,12,2,UK,0.0,1,1,2
2011-10,13504,295.93,295.93,295.93,1,22,22,178,25,1,UK,0.0,1,1,1
2011-10,13510,551.89,551.89,551.89,1,33,33,389,25,1,UK,0.0,2,1,1
2011-10,13544,163.05,163.05,163.05,1,36,36,49,8,1,UK,0.0,1,1,1
2011-10,13566,289.53000000000003,289.53000000000003,289.53000000000003,1,63,63,232,20,1,UK,0.0,1,1,1
2011-10,13576,283.89,283.89,283.89,1,19,19,132,24,1,UK,1.0,1,0,1
2011-10,13590,552.4,552.4,552.4,1,21,21,404,72,4,UK,1.0,2,0,2
2011-10,13601,320.12,320.12,320.12,1,55,55,273,36,1,UK,0.0,2,1,1
2011-10,13610,204.28,204.28,204.28,1,33,33,89,12,1,UK,1.0,1,0,1
2011-10,13651,79.2,79.2,79.2,1,5,5,32,12,2,UK,1.0,1,0,2
2011-10,13654,993.0600000000001,893.46,99.60000000000001,2,53,4,650,48,1,UK,0.0,3,1,1
2011-10,13680,692.45,692.45,692.45,1,61,61,417,25,1,UK,0.0,3,1,1
2011-10,13685,1934.45,1334.16,5.930000000000001,3,13,2,4441,1200,1,UK,0.0,3,1,1
2011-10,13700,305.76,305.76,305.76,1,9,9,148,48,8,UK,1.0,2,0,3
2011-10,13709,1776.26,1097.24,82.80000000000001,3,42,1,949,96,2,UK,1.0,3,0,2
2011-10,13725,114.86,114.86,114.86,1,9,9,82,24,4,UK,0.0,1,1,2
2011-10,13735,989.86,989.86,989.86,1,67,67,243,20,1,UK,1.0,3,0,1
2011-10,13760,151.70000000000002,151.70000000000002,151.70000000000002,1,25,25,101,24,1,UK,0.0,1,1,1
2011-10,13777,3953.35,3953.35,3953.35,1,22,22,1941,288,12,UK,1.0,3,0,3
2011-10,13784,300.48,300.48,300.48,1,3,3,192,96,48,UK,1.0,1,0,3
2011-10,13798,2517.2200000000003,1482.2,320.41999999999996,4,15,2,1564,200,4,UK,1.0,3,0,2
2011-10,13801,324.8,324.8,324.8,1,23,23,168,24,1,UK,0.0,2,1,1
2011-10,13806,256.38,256.38,256.38,1,10,10,56,12,2,UK,0.0,1,1,2
2011-10,13808,795.4,639.3000000000001,156.1,2,18,10,344,36,2,UK,0.0,3,1,2
2011-10,13816,371.69,371.69,371.69,1,17,17,178,36,1,ETC,1.0,2,0,1
2011-10,13827,109.04,109.04,109.04,1,31,31,43,5,1,UK,0.0,1,1,1
2011-10,13835,205.57,205.57,205.57,1,15,15,105,12,1,UK,1.0,1,0,1
2011-10,13845,312.98,312.98,312.98,1,9,9,182,40,6,UK,0.0,2,1,3
2011-10,13849,944.37,944.37,944.37,1,63,63,684,25,1,UK,0.0,3,1,1
2011-10,13860,211.93,184.64000000000001,27.29,2,11,2,87,12,1,UK,1.0,1,0,1
2011-10,13895,973.81,973.81,973.81,1,38,38,511,100,2,UK,1.0,3,0,2
2011-10,13918,1014.64,1014.64,1014.64,1,22,22,1040,288,2,UK,0.0,3,1,2
2011-10,13919,171.66,171.66,171.66,1,12,12,136,25,1,ETC,0.0,1,1,1
2011-10,13924,309.90000000000003,309.90000000000003,309.90000000000003,1,17,17,130,24,1,UK,1.0,2,0,1
2011-10,13947,90.6,90.6,90.6,1,5,5,44,12,2,UK,0.0,1,1,2
2011-10,13956,189.65,189.65,189.65,1,18,18,55,12,1,UK,0.0,1,1,1
2011-10,13971,371.66,371.66,371.66,1,22,22,278,48,2,UK,1.0,2,0,2
2011-10,13974,413.59000000000003,413.59000000000003,413.59000000000003,1,28,28,249,12,3,UK,0.0,2,1,2
2011-10,13994,1377.41,769.11,608.3,2,64,33,594,36,1,UK,0.0,3,1,1
2011-10,14015,917.34,917.34,917.34,1,20,20,378,72,4,UK,0.0,3,1,2
2011-10,14035,290.44,290.44,290.44,1,27,27,172,32,1,UK,1.0,1,0,1
2011-10,14040,825.86,684.8100000000001,141.05,2,46,4,258,50,1,UK,0.0,3,1,1
2011-10,14057,435.26,390.26,45.0,2,15,2,186,36,4,UK,1.0,2,0,2
2011-10,14060,294.78,294.78,294.78,1,12,12,226,48,4,UK,1.0,1,0,2
2011-10,14077,132.72,132.72,132.72,1,2,2,72,48,24,UK,0.0,1,1,3
2011-10,14092,351.17,351.17,351.17,1,16,16,153,18,3,UK,1.0,2,0,2
2011-10,14116,327.45,327.45,327.45,1,19,19,151,16,2,UK,1.0,2,0,2
2011-10,14138,621.71,621.71,621.71,1,32,32,449,24,3,UK,0.0,3,1,2
2011-10,14139,415.82,415.82,415.82,1,26,26,510,72,2,UK,0.0,2,1,2
2011-10,14156,5901.53,1974.0,406.84,7,23,2,2669,500,1,ETC,1.0,3,0,1
2011-10,14159,689.03,510.9,178.13,2,134,38,855,48,1,UK,1.0,3,0,1
2011-10,14167,172.74,172.74,172.74,1,11,11,44,6,1,UK,0.0,1,1,1
2011-10,14173,129.77,129.77,129.77,1,12,12,31,6,1,UK,1.0,1,0,1
2011-10,14180,149.7,149.7,149.7,1,5,5,26,12,2,UK,1.0,1,0,2
2011-10,14184,452.89,452.89,452.89,1,24,24,127,12,2,UK,0.0,2,1,2
2011-10,14193,430.85,430.85,430.85,1,19,19,195,40,3,UK,0.0,2,1,2
2011-10,14239,161.46,161.46,161.46,1,7,7,90,24,6,UK,0.0,1,1,3
2011-10,14257,373.88,373.88,373.88,1,6,6,344,240,4,UK,0.0,2,1,2
2011-10,14262,214.45,214.45,214.45,1,12,12,182,36,4,UK,1.0,1,0,2
2011-10,14292,1314.66,1297.26,17.4,2,12,1,374,100,6,UK,0.0,3,1,3
2011-10,14295,166.20000000000002,166.20000000000002,166.20000000000002,1,5,5,84,24,12,UK,0.0,1,1,3
2011-10,14298,5355.68,5355.68,5355.68,1,202,202,5918,255,3,UK,1.0,3,0,2
2011-10,14312,564.4,564.4,564.4,1,29,29,532,96,2,UK,0.0,2,1,2
2011-10,14315,930.98,930.98,930.98,1,33,33,332,48,1,UK,0.0,3,1,1
2011-10,14332,440.2,440.2,440.2,1,12,12,224,36,2,UK,1.0,2,0,2
2011-10,14333,415.2,415.2,415.2,1,15,15,58,12,1,UK,0.0,2,1,1
2011-10,14341,1027.46,781.9,245.56,2,47,15,688,48,2,UK,0.0,3,1,2
2011-10,14357,225.12,225.12,225.12,1,39,39,147,24,1,UK,0.0,1,1,1
2011-10,14397,500.94,186.8,134.28,3,7,3,306,42,2,UK,1.0,2,0,2
2011-10,14440,181.7,181.7,181.7,1,4,4,22,10,2,UK,0.0,1,1,2
2011-10,14451,283.9,283.9,283.9,1,47,47,174,12,1,UK,0.0,1,1,1
2011-10,14456,238.92,238.92,238.92,1,58,58,253,36,1,UK,1.0,1,0,1
2011-10,14477,441.2,441.2,441.2,1,4,4,240,100,20,UK,1.0,2,0,3
2011-10,14493,399.5,399.5,399.5,1,20,20,172,20,4,UK,1.0,2,0,2
2011-10,14498,675.53,675.53,675.53,1,74,74,409,25,1,UK,0.0,3,1,1
2011-10,14506,665.72,665.72,665.72,1,122,122,204,8,1,UK,1.0,3,0,1
2011-10,14507,205.59,205.59,205.59,1,13,13,68,12,1,UK,1.0,1,0,1
2011-10,14511,318.44,318.44,318.44,1,16,16,170,16,4,UK,1.0,2,0,2
2011-10,14514,587.09,587.09,587.09,1,29,29,391,48,1,UK,0.0,2,1,1
2011-10,14515,558.22,558.22,558.22,1,32,32,375,48,1,UK,1.0,2,0,1
2011-10,14534,705.87,705.87,705.87,1,55,55,192,24,1,UK,1.0,3,0,1
2011-10,14546,476.0,476.0,476.0,1,55,55,174,12,1,UK,0.0,2,1,1
2011-10,14547,471.05,471.05,471.05,1,72,72,211,9,1,UK,1.0,2,0,1
2011-10,14550,340.79,340.79,340.79,1,26,26,207,18,2,UK,1.0,2,0,2
2011-10,14582,114.11,114.11,114.11,1,6,6,73,25,2,UK,0.0,1,1,2
2011-10,14592,396.65,262.71,133.94,2,73,45,340,25,1,UK,1.0,2,0,1
2011-10,14598,221.97,221.97,221.97,1,49,49,189,25,1,UK,0.0,1,1,1
2011-10,14607,11595.2,2949.2799999999997,432.0,9,18,1,8912,720,10,UK,1.0,3,0,3
2011-10,14624,225.85,210.25,15.600000000000001,2,12,1,162,25,3,UK,0.0,1,1,2
2011-10,14631,376.90000000000003,376.90000000000003,376.90000000000003,1,16,16,270,36,4,UK,0.0,2,1,2
2011-10,14640,306.07,306.07,306.07,1,14,14,107,24,2,UK,1.0,2,0,2
2011-10,14642,96.12,96.12,96.12,1,2,2,76,72,4,UK,0.0,1,1,2
2011-10,14646,39995.95,20277.92,23.39,12,125,1,26742,2400,1,ETC,1.0,3,0,1
2011-10,14665,559.52,559.52,559.52,1,25,25,238,24,1,UK,0.0,2,1,1
2011-10,14688,528.65,283.33,245.32,2,10,5,202,50,1,UK,0.0,2,1,1
2011-10,14704,735.19,601.88,15.0,3,129,1,663,28,1,UK,1.0,3,0,1
2011-10,14738,556.8000000000001,326.81,229.99,2,11,10,250,48,1,UK,0.0,2,1,1
2011-10,14741,303.43,303.43,303.43,1,13,13,117,12,2,UK,1.0,1,0,2
2011-10,14754,409.78,409.78,409.78,1,26,26,313,25,4,UK,0.0,2,1,2
2011-10,14764,278.3,278.3,278.3,1,6,6,190,50,12,UK,0.0,1,1,3
2011-10,14799,157.7,157.7,157.7,1,13,13,146,72,1,UK,0.0,1,1,1
2011-10,14801,189.34,189.34,189.34,1,56,56,173,24,1,UK,0.0,1,1,1
2011-10,14805,136.4,136.4,136.4,1,10,10,40,27,1,UK,1.0,1,0,1
2011-10,14808,534.19,534.19,534.19,1,25,25,455,108,1,UK,0.0,2,1,1
2011-10,14834,343.94,343.94,343.94,1,14,14,116,24,2,UK,1.0,2,0,2
2011-10,14841,920.19,540.4,379.79,2,17,15,543,96,2,UK,0.0,3,1,2
2011-10,14857,650.6,650.6,650.6,1,31,31,276,12,2,UK,0.0,3,1,2
2011-10,14952,1375.24,950.44,424.79999999999995,2,17,6,404,24,6,UK,0.0,3,1,3
2011-10,14967,463.8,463.8,463.8,1,6,6,140,48,12,UK,0.0,2,1,3
2011-10,14971,606.61,606.61,606.61,1,98,98,283,36,1,UK,1.0,2,0,1
2011-10,14975,279.94,279.94,279.94,1,11,11,380,96,1,UK,0.0,1,1,1
2011-10,14997,112.52,112.52,112.52,1,5,5,196,108,10,UK,0.0,1,1,3
2011-10,15005,511.39,184.01,160.9,3,34,28,329,20,1,UK,1.0,2,0,1
2011-10,15006,480.38,480.38,480.38,1,121,121,286,12,1,UK,0.0,2,1,1
2011-10,15012,216.48,216.48,216.48,1,68,68,141,12,1,UK,0.0,1,1,1
2011-10,15014,139.94,139.94,139.94,1,27,27,81,12,1,UK,0.0,1,1,1
2011-10,15023,1000.8000000000001,695.03,305.77,2,53,11,309,32,1,UK,0.0,3,1,1
2011-10,15059,329.12,178.91,150.21,2,35,17,199,48,1,UK,0.0,2,1,1
2011-10,15089,146.65,146.65,146.65,1,9,9,29,6,1,UK,1.0,1,0,1
2011-10,15110,303.85,303.85,303.85,1,8,8,59,12,3,UK,1.0,1,0,2
2011-10,15117,526.3,526.3,526.3,1,33,33,294,24,1,UK,1.0,2,0,1
2011-10,15121,162.57,162.57,162.57,1,10,10,74,24,1,UK,0.0,1,1,1
2011-10,15125,375.0,292.2,82.80000000000001,2,4,1,84,24,12,UK,1.0,2,0,3
2011-10,15140,301.4,301.4,301.4,1,12,12,108,48,3,UK,0.0,1,1,2
2011-10,15142,498.74,498.74,498.74,1,26,26,365,48,2,UK,0.0,2,1,2
2011-10,15179,188.55,188.55,188.55,1,13,13,222,25,3,UK,1.0,1,0,2
2011-10,15181,254.48,254.48,254.48,1,6,6,292,100,24,UK,0.0,1,1,3
2011-10,15193,499.32,499.32,499.32,1,19,19,144,48,2,UK,0.0,2,1,2
2011-10,15199,300.95,300.95,300.95,1,3,3,91,50,20,UK,0.0,1,1,3
2011-10,15208,172.3,172.3,172.3,1,10,10,64,16,2,UK,1.0,1,0,2
2011-10,15211,511.34000000000003,511.34000000000003,511.34000000000003,1,29,29,123,12,1,UK,0.0,2,1,1
2011-10,15215,434.90000000000003,381.0,53.9,2,16,3,133,24,1,UK,0.0,2,1,1
2011-10,15218,303.3,303.3,303.3,1,4,4,186,160,6,UK,1.0,1,0,3
2011-10,15228,1162.68,1162.68,1162.68,1,36,36,750,120,2,UK,0.0,3,1,2
2011-10,15240,324.02,324.02,324.02,1,20,20,380,100,3,UK,0.0,2,1,2
2011-10,15241,344.92,344.92,344.92,1,15,15,214,25,4,UK,0.0,2,1,2
2011-10,15244,333.63,333.63,333.63,1,19,19,165,24,2,UK,0.0,2,1,2
2011-10,15249,641.57,641.57,641.57,1,34,34,307,24,2,UK,1.0,3,0,2
2011-10,15276,128.63,128.63,128.63,1,49,49,61,4,1,UK,0.0,1,1,1
2011-10,15281,140.37,140.37,140.37,1,9,9,83,24,3,UK,0.0,1,1,2
2011-10,15296,1073.37,1073.37,1073.37,1,52,52,491,48,2,UK,0.0,3,1,2
2011-10,15297,230.46,230.46,230.46,1,14,14,96,12,3,UK,1.0,1,0,2
2011-10,15301,603.76,603.76,603.76,1,38,38,450,48,2,UK,0.0,2,1,2
2011-10,15306,517.28,517.28,517.28,1,28,28,298,24,2,UK,0.0,2,1,2
2011-10,15335,170.22,170.22,170.22,1,34,34,79,12,1,UK,0.0,1,1,1
2011-10,15345,393.54,393.54,393.54,1,20,20,81,12,1,UK,0.0,2,1,1
2011-10,15360,427.93,427.93,427.93,1,13,13,223,24,6,UK,0.0,2,1,3
2011-10,15370,346.79999999999995,313.79999999999995,33.0,2,1,1,32,24,4,UK,0.0,2,1,2
2011-10,15443,611.04,611.04,611.04,1,69,69,290,24,1,UK,1.0,2,0,1
2011-10,15465,149.1,149.1,149.1,1,3,3,22,10,2,UK,1.0,1,0,2
2011-10,15468,467.51,447.61,19.9,2,23,1,155,16,2,UK,0.0,2,1,2
2011-10,15484,394.16,394.16,394.16,1,14,14,264,36,8,UK,1.0,2,0,3
2011-10,15502,3460.95,3155.95,305.0,2,1,1,4,1,1,UK,1.0,3,0,1
2011-10,15506,298.46,298.46,298.46,1,34,34,223,48,1,UK,1.0,1,0,1
2011-10,15511,302.9,192.35,110.55,2,32,22,89,6,1,UK,1.0,1,0,1
